id,text,label,sentiment
9283, MCM is still my next main event.  I`ll be happy to get back running soon.  Still run-less for 10 days.,2,positive
3232," I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!",2,positive
13042,wikileaks geht wieder  super #wikileaks #online,2,positive
16459,just loves having proper Inet back,2,positive
953,"By default tasks are due today and it's not easy to find the option to change this. I wanted to save time, not spend time learning another tool. Uninstalling.",0,negative
474,http://twitpic.com/664oz - this is what happens when i have no models,1,neutral
23698,I hate crowds   http://tr.im/mONi,0,negative
7772,not exactly what i needed,2,positive
12156,"_10k much appreciated!  yeah, it sure is a challenge and a great reward. wouldn`t trade it for anything.",2,positive
15281, - i can do 'Nana' or 'Nana Rocks' for you in rhinestones & do printed onesies for them 'my nana loves me',1,neutral
6990,Trying to stay upbeat while I wait to get my keys out of my locked car,1,neutral
5462, Your not alone,1,neutral
10564,"Nike SB Blazer High ""ACG"" Custom - Brad Douglas - http://timesurl.at/45a448",1,neutral
2253,Wish I could go hear Mint Condition tommorow night,2,positive
2186,I have been utilizing TickTick:ToDo List for awhile now. Its a very solid application that helps ensure the important tasks in one's life are completed on time.,2,positive
15517,Listening to The Man Who Cant Be Moved <3 I just love the connection with GW  Doing Dutch and might do some art later.,2,positive
19862,friday.....i have nothing to do so sad,0,negative
1823,Bank holiday rock seems so fitting  ? http://blip.fm/~5jg16,1,neutral
19989, a great song by East Clubbers,0,negative
4423,Rainy day is rainy.,1,neutral
7907,Its very efficient and helpful,2,positive
14408,"Gorgeous weather, but no bike",2,positive
6076,"rap battling at second sat, now at the moviesss  haha 'i swim in a lake of sex'- Matthew M. ( Ghosts of Girlfriends Past)",1,neutral
18443,Gdnight Tweeters (: Night  sleep tight and don`t steal my blankets  Otay! I love YOUS,2,positive
4640,Heyyy dear Developers..!! Love the app.. but have a issue in it.. IDK if it is only with me.. the App doesn't show any reminder after 1 day of setting a habit goal.. only 1st day it does..,2,positive
20454,The bunny is longing for the hoodie she left in the car   brrr....,1,neutral
13444,I must be the only fool in twitterland that doesn`t get retweet!!  #sadsville,0,negative
7592,I update to latest version and notification sound won't stop. I saw in log its already fixed so I try to reinstall couple of times but still the same. I'm not always around or have the phone on my hand all the time to make it stop. Considering to download older version instead,1,neutral
3235,"The app kept crashing when I tried to open it, so I had to uninstall and reinstall the app... Please look into it, for otherwise it's an awesome app.",0,negative
13045,I want my real keys back,1,neutral
317, yup!  Now I can join in on the nin access fun!,2,positive
1094,"Mostly good but simply things like creating subtasks are incredibly fiddly, why can you do it from only projects? Why can you only do it by long pressing and dragging slightly to the right (to much marks is completed) allow a simple option on the menu. Deleting tasks is several options in etc. Doing almost anything other than straight adding tasks is cumbersome as hell and just frustrating. Needs some real UX love.",0,negative
1460,HAPPY MOTHERS DAY 2 ME,2,positive
1299, hell yeah! Belgian beer is the bomb!!  :p,2,positive
11600, Thx 4 sharing!,2,positive
7065, if only I had half the drive you had!!!  You are my idol,1,neutral
4825,"Simple and useful, and so far, bug free! Just what i wanted.",2,positive
27015,Playing see you again-miley cyrus in the shop,1,neutral
2220, Didn`t realize you were that young! Advanced Happy Birthday Stefan. MTFBWY... Always!,2,positive
11769,Fiona is sad because there wasn`t enought room in Megan`s suitcase for her  http://apps.facebook.com/dogbook/profile/view/5163602,1,neutral
5531,_H ok so who do you know on Daisy of Love? And have you seen it yet. oh lord,1,neutral
4916, Mine too! Hayley is great,2,positive
566," Thanks, hope you have a good one",2,positive
3228,No matter what settings I choose I get no sound when timer is up. App would be great if I could hear when timer is up. It makes sound when going through menu. Sent an email over a week ago. All these months later and still same issues.,0,negative
7355,"Happy mothers day to those of u that are mothers, and happy mothers day to all of your mothers      I miss my mom....",2,positive
13779, It wouldn`t let me download it cos it said I`m the UK. I had a little cry.,0,negative
22094," hows the peas doin? if you meet them, tell them i said hello",1,neutral
22945," I`ve had  for a while now, just in case. And yeah, I start work there again tomorrow. Very excited",2,positive
10075,great to help organize,2,positive
3338,I used to love this app but it always crashes. Now I can't even open this app.,0,negative
18847,I just got home.  i bought twiggies and a toothbrush that promises to make my teeth 60% cleaner. - http://tweet.sg,2,positive
11423, i wish i could meet you once  do u think this will happen someday? :`(,0,negative
6554, Sorry we couldn`t get the projector working with the windoze laptop  but a ton of people came up afterwards and saw it live,0,negative
13612,"  - Guess POTUS will be able to do more digging & folo up on the SS nomination. He`s in a good pos 2 do that,",2,positive
10105,Yes man was good,2,positive
23462,Time ticking by sooo sloooooooooowlyyyyyyyyyyyyy,0,negative
8547, bad times?,0,negative
7627,It's super,1,neutral
10014,The app was working fine until I removed Google Now. Now the widgets will not show on home page.,2,positive
25020, No you are not having my favorite drink without me  lol,1,neutral
11305, love watching your yt videos and am really looking forward to seeing the collection vid,2,positive
3164," I can only imagine, but I know I love hearing about your novel!    I`m kinda awake, lol.  Will continue to do so, hopefully.",2,positive
11260,awake and ready to learn a little more,1,neutral
454,just left & already misses Nashville  be back sunday,0,negative
6317, are you having any problems sending images from Twitterberry  mine just doesn`t want to work ! ****,0,negative
326, the hotel should be thankful,2,positive
9178,"Dear Team! I've been using this app since ages and I'm mostly satisfied but with Android 10 I lost the pop-up notification feature in the app. How can I restore it? Without pop-up notifications, only 4 stars. 😔 Thanks in advance! Reaction for the developer's comment: Even if I click on the notification in the status bar, it doesn't open pop-up but the event itself. And anyhow, pop-up notification is crucial for me, otherwise I simply miss the notifications from the calendar. Any ETA? 😔",2,positive
11688,nov 5th,1,neutral
24145,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too..,2,positive
1287,going to work till 3...then maybe ride the horses and take my sister to softball pratice,1,neutral
2618,class is almostt over,1,neutral
22008, If you haven`t changed your mind by mid-June then you can have one  x,1,neutral
2033,I am facing sync issues. Yesterday I added a todo from my laptop chrome website. Today I didn't get it's notification on my phone. It's when I opened the app when I see that it's being added. This should have been done in the background.,1,neutral
11416,"1am, quietly tidying up after dinner party. Whilst closing tupprwre lid, centre island in my kitchen collapses! Wakes baby. Mayhem ensues",0,negative
